mad1,262193,1,2017-12-08 19:35:41.840775,3.8132,2.7622,21.9459,,77.6605,20.3661,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:35:42.330804,3.7470,0.0000,21.3659,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:35:42.759508,3.7513,0.0000,19.9664,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:35:42.849523,1.6311,0.0000,22.1556,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:35:42.957844,3.8132,2.7621,21.9394,,90.6029,23.7602,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:35:43.450015,3.7470,0.0000,21.3659,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:35:44.016935,3.7513,0.0000,19.9664,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:35:44.139753,1.6311,0.0000,22.1353,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:35:44.259762,3.8132,2.7624,21.9328,,110.0195,28.8521,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:35:44.579690,3.7470,0.0000,21.3534,,0.0000,0.0000,CHARGEREST,,,,,,,
